აღებაც	აღებ აც
თებერვალს	თებერვალ ს
ჩატარების	ჩატარებ ის
გამოეთიშნენ	გამო ეთიშ ნენ
სიძლიერის	სიძლიერ ის
მკერდზე	მკერდ ზე
შეთანხმებით	შე თანხმებ ით
ეჯიბრებიან	ე ჯიბრებ იან
თელეთის	თ ელეთის
ზარი	ზარ ი
შუათანა	შუა თანა
გოგოლაძე	გოგო ლაძე
არიდებენ	არიდ ებენ
იერემია	იერ ემ ია
იძლევიან	იძლევ იან
იგდებს	იგდ ებს
ადამსი	ადამს ი
ხელსაყრელ	ხელსაყრელ
