აღებაც	აღებ აც
სახელწოდებას	სა ხელწოდებ ას
შესაყართან	შე სა ყარ თან
მითების	მით ების
უძრავი	უძრავ ი
დემეტრეს	დემეტრ ეს
ვინჩის	ვინჩ ის
მღელვარება	მღელვარ ება
რაიხსტაგის	რაიხსტაგ ის
მოეწონათ	მოეწონ ათ
ბერნჰარდ	ბერნჰარდ
დამოუკიდებლობა	და მო უკიდებლობ ა
საქმეს	საქმე ს
მუდმივად	მუდმივ ად
ნიღაბი	ნიღაბ ი
ვალუა	ვალ უ ა
სანდინისტები	სა ნდინისტ ები
პაოლო	პაოლ ო
არათუ	არა თუ
განსასხვავებლად	გან სა სხვავებ ლად
სანაოსნო	სა ნაოსნო
გარემოებები	გარემოებ ები
ვიტაუტასის	ვიტაუტ ას ის
კომისიები	კომისი ები
კანონზომიერებები	კანონზომიერ ებ ები
სახედ	სახედ
გავრცელებული	გა ვრცელ ებ ული
