აღებაც	აღებ აც
ჰგვანან	ჰ გვანან
მეთევზეობა	მეთევზ ეობ ა
ქაღალდების	ქაღალდ ების
გამომცემელმა	გამო მცემ ელ მა
დებდნენ	დ ებდნენ
მარგალიტების	მარგალიტ ების
მონაკვეთი	მო ნაკვეთ ი
სადროშოს	სა დროშ ო ს
მონეტაზე	მონეტ ა ზე
ჩამოფრინდა	ჩამო ფრინ და
პროდიუსერია	პროდიუსერ ია
შეზღუდვა	შე ზღუდვ ა
ბიზნესი	ბიზნეს ი
მოღვაწეთა	მოღვაწე თა
შემსრულებლებად	შე მსრულებლ ება დ
ლეონარდი	ლეონარდ ი
წმინდანებს	წმინდან ებს
გაწევრიანდა	გა წევრიან და
დაფუძნებულ	დაფუძნ ებულ
გულგრილი	გულგრილ ი
მიმართულებას	მიმართულებ ას
აპირებდა	აპირებ და
სულების	სულ ების
