აღებაც	აღებ აც
მწვრთნელების	მწვრთნელ ები ს
ექსკლუზიური	ექსკლუზი ური
ქულები	ქულ ები
ჯულიარდის	ჯული არდ ის
მამულში	მამულ ში
სპეციალიზებული	სპეციალიზ ებული
რთავდნენ	რთავ დნენ
იტანდა	იტან და
დირაკმა	დირაკ მა
ვანისა	ვან ისა
კუთხეში	კუთხე ში
მუსა	მუს ა
ალენის	ალენ ის
სხეულებზე	სხეულ ებზე
შელოცვას	შე ლოცვ ას
ბაგრატიონთა	ბაგრატიონ თა
რეპეტიციებს	რეპეტიცი ებს
გაუმართა	გა უმართ ა
ჩაივლის	ჩა ივლის
საშემსრულებლო	სა შე მსრულებლ ო
აწყობილი	ა წყობილ ი
ფარნავაზ	ფარნავაზ
ორატორულ	ორატორ ულ
თაღითაა	თაღ ითაა
