გამოსხივება	გამო სხივ ება
მდგომარეობასთან	მ დგომარეობ ასთან
კახი	კახ ი
ბიტების	ბიტ ების
უნიაში	უნი აში
ხევისთავი	ხევის თავ ი
წამოყენებულ	წამო ყენებ ულ
დაგეგმარებული	და გეგმარ ებული
დირექტორი	დირექტორ ი
ისლანდიას	ისლანდ იას
კეჩუას	კეჩუ ას
გეგმაზომიერი	გეგმაზომიე რ ი
სკანდალი	სკანდ ალი
სანტა	სა ნტ ა
უხარისხო	უ ხარისხ ო
მმართველობისას	მმართვე ლობ ისას
მონათმფლობელური	მონათ მფლობელ ური
სიწმინდით	სი წმინდ ით
მექსიკელი	მექსი კ ელი
ამხელდნენ	ამ ხელ დნენ
საჩივრის	სა ჩივრ ის
პოლოკი	პოლოკ ი
ხატვაში	ხატვ აში
გადმოყვანა	გადმო ყვან ა
ფარნაოზს	ფარნაოზ ს
რაბინდრანათ	რაბინ დრანათ
დაიბრუნეს	დაი ბრუნ ეს
იხსნის	იხსნ ის
რუსთა	რუს თა
შეფილდ	შე ფილდ
ეკლესიისადმი	ე კლესი ისადმი
მიემხრნენ	მიე მხრ ნენ
კოსმოსური	კოსმო ს ური
