გამოსხივება	გამო სხივ ება
ქიმიურად	ქიმი ურად
თავდასხმებს	თა ვდასხმ ებს
ისტორიული	ის ტორი ული
იქნებ	იქნ ებ
მექანიზმს	მე ქანიზ მს
ხმა	ხმ ა
დიამეტრით	დიამეტრ ით
გეგმავდნენ	გეგმ ავდნენ
მილიონით	მილიონ ით
ანარქისტული	ანარქ ისტული
რეიფთა	რეიფ თა
ნაწყენი	ნა წყენ ი
სამხარეო	სა მხარე ო
ანგრევდნენ	ა ნგრევ დნენ
კვებითი	კვებ ითი
ინტერფეისის	ინტერ ფეის ის
ვალუტას	ვალუტ ა ს
ტრუხილიოს	ტ რუხი ლი ოს
ააშკარავებს	ა აშკარ ავ ებს
შეუკვეთა	შეუ კვეთ ა
ხელმოწერით	ხელმოწერ ით
მორჩილებით	მორჩილ ებით
ბრაიანის	ბრაიან ის
ფერდზე	ფერ დ ზე
