გამოსხივება	გამო სხივ ება
ელიავაზე	ელიავ აზე
ფუნქციონირება	ფუნქციონირ ება
თავადების	თავად ების
ანსამბლეის	ანსამბლ ეის
გათამაშდა	გა თამაშ და
საზოგადოებასთან	საზოგა დოებ ასთან
თაღლითობის	თაღლ ითობის
აწყობა	ა წყობ ა
სამხრეთელების	სამხრეთ ელ ების
გამარჯვებულს	გამარჯვებ ულ ს
გრადუსამდე	გრადუს ამდე
მეგობარ	მე გობარ
ლებრონ	ლე ბრ ონ
სკანდალურად	სკანდალ ურად
იატაკზე	იატაკ ზე
ექიმის	ექიმ ის
პლუტონის	პლუტონი ს
მოედინებოდა	მო ედინ ებოდა
დისციპლინის	დისციპლინ ის
მტრისგან	მტრ ისგან
არისტოკრატია	არისტოკრატ ია
საფრთხეები	სა ფრთხ ეები
ანალოგიურია	ანა ლოგიურ ია
მოძღვარი	მო ძღვარ ი
სიმძიმე	სი მძიმ ე
სცენას	სცენ ას
მოუვლინა	მოუ ვლინ ა
სიმრავლით	სი მრავლ ით
