გამოსხივება	გამოსხივ ება
გარსები	გარს ები
ერედ	ერ ედ
გაუქმებულ	გაუქმ ებულ
სიჩქარის	სიჩქარ ის
დასახლება	დასახლ ება
ეტყვის	ეტყვ ის
ხატების	ხატ ების
ტიპებს	ტიპ ებს
ქეთევან	ქეთევან
ჯარისკაცებზე	ჯარისკაც ებზე
საგალობლის	საგალობ ლის
წანაცვლების	წა ნაცვლ ების
საკმეტოში	სა კმეტ ოში
იშლებოდა	იშლებ ოდა
წმინდანებად	წმინდან ებად
ფიზიკის	ფიზიკ ის
ბოროტმა	ბოროტ მა
