გამოსხივება	გამო სხივ ება
დაჭაობებული	და ჭაობ ებული
კათოლიკეთა	კათოლიკ ეთა
მოსიარულეთა	მო სიარულ ეთა
სილეზიაში	სილეზ იაში
კიოტოს	კიოტო ს
ათასწლეულს	ა თასწლეულ ს
მაქსიმუსი	მაქსიმუ ს ი
მობი	მო ბ ი
ფოტოები	ფოტო ები
ვასპურაკანის	ვასპურაკ ანის
ხელშეწყობა	ხელშეწყო ბ ა
ხეობაზე	ხეობ აზე
პოსპოლიტა	პოსპოლიტა
ლიანას	ლიან ას
საჰერცოგოს	სა ჰერცოგ ოს
თმოგველი	თმოგვ ელი
მრწამსის	მრწამს ის
დაეთანხმნენ	დაე თანხმ ნენ
მამალს	მა მალ ს
წელიწადზე	წელიწ ადზე
განზრახვა	გა ნზრახვ ა
იცვამდნენ	იცვამ დნენ
ეთიოპიამ	ეთიოპ იამ
შტატმა	შტატ მა
გამოჩენამ	გამო ჩენ ამ
ექსპლუატაციაშია	ექსპლუატაცი აშია
ვადაა	ვ ადაა
მითითებებს	მი თითებ ებს
მტვრისა	მტვრ ისა
რუნოვანი	რუნ ოვანი
სანაპიროსთან	სა ნაპირ ოსთან
ჩართულები	ჩართულ ები
