გამოსხივება	გამო სხივ ება
სიზუსტის	სი ზუსტ ის
გამანადგურებლები	გამანადგურე ბლ ები
სახეობის	სა ხეობ ის
ფროლო	ფ როლ ო
კრედიტის	კრედიტ ის
მონროს	მო ნრო ს
დაბალი	და ბალ ი
ქრისტეფორეს	ქრისტე ფორ ეს
დანაწევრება	დანა წევრ ება
უსრული	უ სრულ ი
საძაგელი	სა ძაგ ელი
ტემპი	ტემპ ი
მსაჯულთა	მსაჯ ულთა
შემხვდა	შემ ხვდ ა
გერმანისტიკა	გერმანი სტიკ ა
ნაიმ	ნა იმ
საზღვრამდე	სა ზღვრ ამდე
გაგრძელდება	გა გრძელ დება
ტიბეტელი	ტიბეტ ელი
წყვეტილი	წყვეტ ილი
ოკეანეთში	ოკეან ეთში
დედოფალმა	დედოფალ მა
ზრდაში	ზრდ აში
ტემპერამენტით	ტემპერამე ნტ ით
ღმერთმან	ღმერთ მან
წარმოდგენის	წარმო დგენ ის
გასასვლელი	გა სასვლელ ი
კოლუმბიაში	კოლუმბ იაში
ბაგრატ	ბაგრატ
ურთიერთობებისა	ურთიერთობ ებისა
წამიყვან	წამ იყვან
განსხვავდებოდა	გა ნსხვავდ ებოდა
