გამოსხივება	გამოსხივ ება
გადმოიღო	გადმო იღო
მწარმოებელი	მწარმოებ ელი
ნათქვამი	ნათქვა მი
გოგოებს	გოგო ებს
ზემფირა	ზემფირ ა
ხუროთმოძღვარი	ხუროთმოძღვ არი
სასახლიდან	სასახლ იდან
თხოვნით	თხოვნ ით
თრგუნავს	თრგუნ ავს
კონსერვატორების	კონსერვატორ ების
ალბომია	ალბომ ია
ტყვიამ	ტყვი ამ
ჰიტლერმა	ჰიტლერ მა
კარით	კარ ით
აგროვებს	აგროვ ებს
სპორტსმენის	სპორტ სმენის
ტრაპიზონის	ტრაპიზ ონის
ნიღაბს	ნიღაბ ს
დინარი	დინ არი
ოჰრიდის	ო ჰრიდის
ჯულია	ჯული ა
