აღებაც	აღებ აც
ყველაფერთან	ყველაფერ თან
ვიოლეტა	ვიოლ ეტა
შემგროვებლები	შემგროვ ებლ ები
საიდ	სა იდ
არაოფიციალურად	არაოფიციალურ ად
აღსაზრდელად	აღ საზრდელ ად
საზომ	სა ზომ
ტყვეებით	ტყვე ებით
ხანაში	ხან აში
ტალახში	ტალახ ში
საზოგადოებიდან	სა ზოგადოებ იდან
აღუნიშნავს	აღუნიშნავ ს
შეტევისათვის	შეტევის ათვის
პარტიზანულ	პარტიზან ულ
პროგრამული	პროგრამ ული
კულტურაშია	კულტურ აშია
