გამოსხივება	გამო სხივ ება
უსწორმასწორო	უ სწორ მა სწორ ო
აბატი	ა ბატ ი
მარადიული	მა რადი ული
ინფორმაცია	ინფორმაც ი ა
ვეზერის	ვე ზე რის
ჰუნების	ჰუნ ების
კაიროში	კა ი რო ში
მონაწილეობით	მ ონაწილე ობით
მოუყვა	მო უ ყვა
მაქსიმ	მა ქსიმ
აჯანყების	აჯანყ ების
ალტერნატიულ	ალ ტერნატი ულ
ბრედ	ბრედ
ევოლუციურად	ევოლუცი ურად
შოკის	შოკ ის
მომდინარეობს	მო მდინარეობ ს
მწერლები	მწერლ ები
აიეტმა	აიეტ მა
ქვეყნისგან	ქვეყნ ის გან
ალპური	ალპურ ი
სიტყვაც	სიტყვ აც
ერთა	ერთ ა
შემადგენელ	შემ ადგენ ელ
მოტივი	მოტივ ი
კრისს	კრის ს
მანდატურთუხუცესი	მა ნდატ ურთუხუც ეს ი
სარკოფაგი	სარკ ოფაგ ი
ჰასეკი	ჰას ეკი
მონაწილეა	მ ონაწილე ა
ბლუზური	ბლუზ ური
პლატო	პლატო
კერების	კერ ების
ჰენრიკ	ჰენრი კ
მაჰმადიანი	მა ჰმად იანი
გარს	გარს
დერ	დერ
თანასწორი	თანა სწორ ი
ადმირალ	ად მირალ
ინიციატივა	ინიციატ ი ვა
შეღებილი	შე ღებ ილი
შეემცირებინა	შეე მცირ ებინა
კუნძულთა	კუნძულ თა
ქორწინებიდან	ქორწინ ები დან
