გამოსხივება	გამო სხივ ება
აღედგინათ	აღ ედგინ ათ
ნავი	ნა ვი
განდი	გან დი
გამოიხატა	გამო ი ხატა
მუნჯი	მუნჯი
ლოგოზე	ლოგო ზე
სმის	ს მის
ნამგალი	ნამ გალი
ასახავდნენ	ა სა ხავ დნენ
ავსებენ	ავს ებენ
ტემპერატურების	ტემპერატ ურ ების
კოიპერის	კო ი პერ ის
შივას	ში ვას
რესურსებია	რესურს ებია
მასით	მა ს ით
მიიყვანს	მი იყვან ს
გამონაბოლქვი	გამო ნა ბოლქვ ი
ექსპერტი	ექსპ ერ ტი
საუკუნისთვის	სა უკუნ ისთვის
ადგილებთან	ა დგილ ებთან
დიეგო	დიეგო
სერიით	სერი ით
სიმძიმის	სი მძიმ ის
მოქალაქეებისთვის	მო ქალაქ ეებ ისთვის
სათავადაზნაურო	სა თავად ა ზნაურ ო
დასახლებამ	და სახლ ებამ
გერმანიას	გერმან ია ს
სკოპიეს	ს კო პიეს
გადაარჩინოს	გადა არჩი ნოს
კანის	კან ის
ბაღებსა	ბაღ ებს ა
ნათამაშები	ნა თამაშ ები
მომღერალზე	მო მღერალ ზე
ფილებით	ფილ ებით
ბალკანეთის	ბალკან ეთის
ნორმაა	ნორმ ა ა
შეზღუდულად	შე ზღუდ ულად
პილოტი	პილოტ ი
ობსიდიანის	ობს ი დიან ის
