გამოსხივება	გამოსხივ ება
სამხრეთულ	სამხრეთ ულ
მიკროტალღური	მიკრო ტალღ ური
ზამთრობს	ზამთრ ობს
დელის	დელ ის
ადიოდა	ა დიოდა
ტერფის	ტერფ ის
დანაყოფს	დანაყოფ ს
დიდგორის	დიდგორ ის
კონიაკის	კონ ია კის
ვაშლოვანის	ვაშლ ოვანი ს
საცეცხლე	სა ცეცხლ ე
მოდული	მოდულ ი
შთამომავალი	შთამომავალ ი
რეზერფორდის	რეზერფორდ ის
საკომპოზიციო	სა კომპოზიცი ო
ოლქად	ოლქ ად
