გამოსხივება	გამოსხივ ება
დამოუკიდებელი	დამოუკიდ ებელი
ავადდება	ავად დება
იერი	იერი
შეიტყობს	შეიტყ ობს
გამოსაყოფად	გამო საყოფად
გვამცნობს	გვამ ცნობს
შიდსით	შიდს ით
დასახლებებში	დასახლებ ებში
მოიხსენიებიან	მოიხსენი ებიან
სასჯელი	სასჯელ ი
მსურდა	მსურ და
