გამოსხივება	გამოსხივ ება
კლასს	კლას ს
კლავდა	კლავ და
ტაილანდი	ტაილანდ ი
დანკანი	დანკან ი
საფორტიფიკაციო	სა ფორტ იფიკაციო
აბანოს	აბანო ს
სჭირდებოდა	სჭირდებ ოდა
პირველწყაროს	პირველ წყარო ს
გდანსკის	გ დანსკის
მიითვისა	მიითვის ა
მეთაურობდნენ	მეთაურ ობდნენ
აიღებ	აიღ ებ
ასტრალური	ასტრ ალური
თერთმეტმეტრიანი	თერთმეტმეტრიან ი
კინომსახიობი	კინო მსახიობ ი
ფრანკთა	ფრანკ თა
ნიკარაგუისა	ნიკარა გუისა
