აღებაც	აღებ აც
საფრანგეთისთვის	სა ფრანგეთ ის თვის
ალიზის	ალიზ ის
სახელგანთქმული	სა ხელგანთქმულ ი
კლეოპატრას	კლეოპატრ ა ს
საცხოვრებელს	საცხოვრებელ ს
ტვინი	ტვინ ი
საძინებელში	სა ძინებელ ში
როგორია	როგორ ი ა
კორდოვის	კორდ ოვ ის
ტრაქტატის	ტრაქტატ ის
ეგვიპტისა	ეგვიპტ ის ა
დაწვება	დაწვ ება
გამოიყურება	გამო იყურ ება
იაპონელებს	იაპონელ ებს
გერმანიისთვის	გერმანი ის თვის
პარაგვაისა	პარაგვაი სა
მამაი	მამა ი
გარსის	გარს ის
ავეჯი	ავეჯ ი
იტანჯება	იტანჯებ ა
მნიშვნელობას	მნიშვნელობ ას
შინაარსობრივად	ში ნა არს ობრივ ად
კავშირთან	კავშირ თან
