აღებაც	აღებ აც
ინტუიცია	ინტუიც ია
ჯი	ჯი
ემორჩილება	ემორჩილ ება
სწრაფ	სწრაფ
სახელითა	სახელ ითა
ტოლკინი	ტოლკინ ი
მისადგომებთან	მისადგომ ებთან
ზამბეზის	ზამბ ეზის
მაგნეტო	მაგნეტ ო
ჭეშმარიტება	ჭეშმარიტ ება
დაძირვა	და ძირვ ა
პიტერმა	პიტერ მა
ბრიგადები	ბრიგად ები
ღამით	ღამ ით
ჯორდანმა	ჯორდან მა
ტაიმირის	ტაიმირ ის
გიწევს	გი წევ ს
ულრიხის	ულრიხ ის
თუთიყუში	თუთიყუ ში
გერმანელებისთვის	გერმანელ ების თვის
თავისებურების	თავისებურებ ის
ომ	ომ
სპორტსმენები	სპორტსმენ ები
