გამოსხივება	გამოსხივ ება
წარმოქმნას	წარმოქმნ ა ს
სქესობრივად	სქესობრივ ად
გაყიდული	გაყიდულ ი
დედამისთან	დედამის თან
ინტერპრეტაციები	ი ნტერპრეტაცი ები
ნახატს	ნახატ ს
ორიენტირებულია	ორიენტირ ებულია
წელსაა	წელსა ა
წითელას	წითელ ას
ქიმზე	ქ ი მზე
ჭაობიან	ჭაობიან
აღავლინა	აღა ვლინა
შლამის	შლა მ ის
ხალხისადმი	ხალხ ისადმი
