აღებაც	აღებ აც
ლარვა	ლარვ ა
სარკმელთან	სარკმელ თან
განახლებულ	განახლებ ულ
თეორემა	თეორემ ა
მიმართების	მიმართ ების
ლაშქართან	ლაშქარ თან
შუბისპირები	შუბ ისპირ ები
ჯოუს	ჯოუ ს
გამოკლებით	გა მოკლ ებ ით
მრუდე	მრუდ ე
მისტიკურ	მისტიკ ურ
ანტარქტიდაზე	ანტარქტიდ ა ზე
დაწყების	დაწყებ ის
ეცათ	ეც ათ
მომხმარებლებს	მო მხმარებლ ებს
ემიგრაციაშია	ე მიგრაცი აში ა
ჰელიოსის	ჰელიოს ის
აწვდიან	აწვდ იან
შემაღლებაზე	შე მაღლ ება ზე
ტბებზე	ტბ ებ ზე
ყურანში	ყურან ში
ცხინვალში	ცხინვალ ში
ლინი	ლინ ი
სარტყლების	სა რტყლ ების
