გამოსხივება	გამო სხივ ება
თუშეთის	თუშ ეთის
ხელუხლებლადაა	ხელუხლ ებლად ა ა
შარდთან	შარდ თან
პრესამ	პრეს ამ
იპოვა	იპოვ ა
ერებუნი	ერებ უნი
ბატალიონში	ბატალიონ ში
კედლებშიცაა	კედლ ებში ცაა
კომპეტენციის	კომპ ეტენ ციის
ტუმბოს	ტ უ მ ბოს
სხვებთან	სხვ ებთან
ხალხში	ხალხ ში
კაროლინის	კაროლ ინის
დამტკიცებულია	და მტკიც ებულია
იპარავს	ი პარ ავს
თერგის	თ ერგ ის
რიგს	რიგ ს
უსწორმასწორო	უსწორ მა სწორ ო
აბატი	ა ბა ტი
მარადიული	მა რადი ული
ინფორმაცია	ი ნფორმა ცია
ვეზერის	ვეზე რის
ჰუნების	ჰუნ ების
კაიროში	კაირო ში
მონაწილეობით	მო ნაწილ ეობით
მოუყვა	მო უყვ ა
მაქსიმ	მა ქსიმ
აჯანყების	აჯანყ ების
ალტერნატიულ	ალტერნ ატიულ
ბრედ	ბრედ
ევოლუციურად	ევოლუცი ურად
შოკის	შოკ ის
მომდინარეობს	მო მდინარე ობს
მწერლები	მწერლ ები
აიეტმა	აიეტ მა
ქვეყნისგან	ქვეყნ ის გან
ალპური	ალპურ ი
სიტყვაც	ს იტყვ აც
ერთა	ერთ ა
შემადგენელ	შე მადგენელ
მოტივი	მოტივ ი
