აღებაც	აღებ აც
სახელწოდებითაა	სახელწოდებ ითაა
დიალოგი	დიალოგ ი
სტადიები	სტადი ები
საიდუმლოდ	საიდუმლო დ
მეტია	მეტ ია
გლეხურ	გლეხ ურ
ლოგიკურ	ლოგიკურ
კამერები	კამერ ები
ნეიტანს	ნეიტან ს
შუაგულში	შუაგულ ში
გული	გ ული
თუმანიანის	თუმან იანის
უმუშავია	უ მუშავ ია
შეუშლის	შე უშლი ს
ოთახების	ოთახ ების
განმარტებული	განმარტებ ული
ალესანდრო	ა ლეს ანდრო
აქტუალური	აქტუალურ ი
განრისხება	განრისხ ება
ილოცა	ილოც ა
იცოდეს	იცოდ ეს
ნაწილი	ნაწილ ი
ნიშანია	ნიშან ია
რედაქტირებული	რედაქტირებ ული
წინასწარმეტყველს	წინა სწარმეტყველ ს
მიხეილი	მი ხეილ ი
სატყეო	სა ტყე ო
ელემენტებისა	ელემენტებ ისა
