გამოსხივება	გამო სხივ ება
მორთულობის	მო რთულ ობის
ტროის	ტრო ის
ზეთების	ზეთ ების
დაგელოდებით	დაგ ელოდ ებით
გამოფენაზე	გამო ფენ აზე
ცარცული	ცარც ული
მირონის	მი რ ონის
ურჩი	ურჩ ი
ღირსებას	ღირს ებას
გარდაიცვლებოდა	გარდა იცვლ ებოდა
მიმღებ	მიმღ ებ
გლეხებმა	გლეხ ებმა
მოხვდებოდა	მო ხვ დებოდა
სათასო	სა თას ო
საქმის	საქმ ის
საზამთროდ	სა ზამთრ ოდ
სახელწოდებათა	სა ხელწოდებ ათა
ნირვანას	ნირვანა ს
დიდიე	დიდ იე
ბანჯგვლიანი	ბანჯგვლ იანი
ერთვებიან	ერთ ვ ებიან
კედელშია	კედელ შია
სტელას	სტელ ას
დნობა	დნ ობა
ფალიაშვილმა	ფალიაშვილ მა
ოლქი	ოლქ ი
დირიჟორობდა	დირიჟორ ობდა
ადრიდანვე	ადრ იდანვე
მარილის	მარილ ის
ღვთისმშობელმა	ღვთის მშობ ელმა
სინ	სი ნ
დააწინაურა	დააწინაუ რ ა
სტრატეგიის	სტრატეგ იის
ბიძაშვილზე	ბიძაშვილ ზე
