იტალიასთან	იტალი ასთან
ლეგიონებს	ლეგიონ ებს
გვარად	გვარად
ტანი	ტანი
სანაპირომდე	სანაპირო მდე
ებრაულმა	ებრაულ მა
საფეხურებიანი	საფეხურ ებიან ი
ტომების	ტომ ების
გაგრის	გაგრ ის
ნუსხური	ნუსხურ ი
მოხმარდა	მოხმარ და
ადრიან	ადრიან
გადმოცემის	გადმოცემ ის
