იტალიასთან	იტალი ასთან
ჭაობის	ჭაობ ის
მაგასაც	მაგ ასაც
დარტყმები	დარტყმ ები
ანტონის	ანტონი ს
ოქსფორდში	ოქსფორდ ში
რეპერტუარიდან	რეპერ ტუარ იდან
ოკინავაში	ოკინავ აში
ფესტივალზე	ფესტივალ ზე
გილას	გილას
მოზამბიკის	მოზამბიკ ის
ჩაწერაზე	ჩაწერ აზე
ჩჟან	ჩჟან
ეწვია	ეწვი ა
არომატი	არომატ ი
არცერთ	არცერთ
ჩრდილის	ჩრდილი ს
ცენზორი	ცენზორ ი
პლასტმასის	პლა სტ მა ს ის
