იტალიასთან	იტალი ასთან
იპარება	იპარ ება
ლეიდენის	ლეიდენ ის
მზისა	მზ ისა
ეკლესიისგან	ეკლესი ისგან
მაფიის	მაფი ის
ცხოვრებაში	ცხოვრებ აში
იზრუნებდა	იზრუნ ებდა
თავისით	თავის ით
შენდა	შენ და
დეკრეტი	დეკრეტ ი
ვაჭრობისათვის	ვაჭრობ ისათვის
ჩარკვიანი	ჩარკვიან ი
ჰოლი	ჰოლ ი
გაცემის	გაცემ ის
ნიკოს	ნიკ ოს
მი	მი
აქტი	აქტ ი
ბანაბას	ბანაბ ას
მიზანმიმართულად	მიზანმიმართ ულად
ჯაზისა	ჯაზ ისა
მხარისა	მხარ ისა
კათოლიკები	კათოლიკ ები
პარტნიორების	პარტნიორ ების
შეესრულებინა	შეე სრულ ებინა
იკურთხა	ი კურთხ ა
მონაკვეთებში	მონაკვეთ ებში
ფილოსოფიაში	ფილოსოფ ი აში
