იტალიასთან	იტალი ასთან
ფანასკერტელი	ფან ას კერტელი
ქმედებას	ქმედებ ას
თხელ	თხ ელ
გროვის	გროვ ის
სნეფრუს	სნეფრ უს
ნარკოტიკული	ნარკოტიკ ული
რეჟიმზე	რეჟიმ ზე
ნა	ნა
მსახიობია	მსახიობ ია
ივსება	ივს ება
ჩამწკრივებულია	ჩამწკრივ ებულია
ენებს	ენ ებს
გეოლოგიაში	გეოლოგი აში
კოგურიოს	კოგურ იოს
სს	სს
უფალი	უფალ ი
შაკურის	შაკ ურის
ორგანიზატორული	ორგანიზატორ ული
დაფუძნება	დაფუძნ ება
გადაკეთება	გადაკეთ ება
