იტალიასთან	იტალი ასთან
ეკონომიკამ	ეკონომიკა მ
პროგრამირების	პროგრამ ირების
სიტყვამ	სიტყვ ამ
ადამსმა	ადამს მა
ბუშტის	ბუშტ ის
ავტოსტრადა	ავტო სტრად ა
ბუჩქების	ბუჩქ ების
გერინგმა	გერინგ მა
გუჯაბიძე	გუჯაბ იძე
დურანის	დურ ანის
ისლანდიელი	ისლანდი ელი
ორნამენტების	ორნამენტ ების
პურით	პურ ით
ნომერია	ნომერ ია
მაისიდან	მაის იდან
მიანდო	მი ანდ ო
არამხოლოდ	არა მხოლ ოდ
ქაბულში	ქ აბულ ში
სოლიდარობა	სოლიდარობ ა
გამოკითხვის	გამო კითხვ ის
ჩაფიქრებული	ჩა ფიქრ ებული
სენით	სენ ით
ჩენი	ჩენ ი
მეოთხედიდან	მეოთხედ იდან
გამოისახოს	გამოისახ ოს
გახურებული	გახურ ებული
